Entity,Code,Day,people_vaccinated
Indiana,,2021-01-25,408181
Indiana,,2021-01-26,413982
Indiana,,2021-01-27,432791
Indiana,,2021-01-28,454380
Indiana,,2021-01-29,475928
Indiana,,2021-01-30,495746
Indiana,,2021-01-31,495746
Indiana,,2021-02-01,495746
Indiana,,2021-02-02,499215
Indiana,,2021-02-03,517147
Indiana,,2021-02-04,541269
Indiana,,2021-02-05,568118
Indiana,,2021-02-06,593266
Indiana,,2021-02-07,593266
Indiana,,2021-02-08,593266
Indiana,,2021-02-09,598731
Indiana,,2021-02-10,617918
Indiana,,2021-02-11,637068
Indiana,,2021-02-12,659495
Indiana,,2021-02-13,749756
Indiana,,2021-02-14,770193
Indiana,,2021-02-16,787050
Indiana,,2021-02-17,797872
Indiana,,2021-02-18,803800
Indiana,,2021-02-19,841694
Indiana,,2021-02-20,859278
Indiana,,2021-02-21,874152
Indiana,,2021-02-22,884605
Indiana,,2021-02-23,888217
Indiana,,2021-02-24,911754
Indiana,,2021-02-25,945948
Indiana,,2021-02-26,965809
Indiana,,2021-02-27,987547
Indiana,,2021-02-28,1004776
Indiana,,2021-03-01,1016048
Indiana,,2021-03-02,1021447
Indiana,,2021-03-03,1036064
Indiana,,2021-03-04,1053529
Indiana,,2021-03-05,1079060
Indiana,,2021-03-06,1106523
Indiana,,2021-03-07,1130035
Indiana,,2021-03-08,1152396
Indiana,,2021-03-09,1161968
Indiana,,2021-03-10,1186992
Indiana,,2021-03-11,1212721
Indiana,,2021-03-12,1239957
Indiana,,2021-03-13,1297780
Indiana,,2021-03-14,1297939
Indiana,,2021-03-15,1318159
Indiana,,2021-03-16,1323727
Indiana,,2021-03-17,1345400
Indiana,,2021-03-18,1374484
Indiana,,2021-03-19,1407346
Indiana,,2021-03-20,1440383
Indiana,,2021-03-21,1469086
Indiana,,2021-03-22,1489440
Indiana,,2021-03-23,1495417
Indiana,,2021-03-24,1522442
Indiana,,2021-03-25,1554964
Indiana,,2021-03-26,1589654
Indiana,,2021-03-27,1624867
Indiana,,2021-03-28,1651837
Indiana,,2021-03-29,1673593
Indiana,,2021-03-30,1678147
Indiana,,2021-03-31,1701299
Indiana,,2021-04-01,1733418
Indiana,,2021-04-02,1771372
Indiana,,2021-04-03,1814438
Indiana,,2021-04-04,1841749
Iowa,,2021-01-12,91969
Iowa,,2021-01-13,101859
Iowa,,2021-01-14,100805
Iowa,,2021-01-15,108056
Iowa,,2021-01-19,130042
Iowa,,2021-01-20,133528
Iowa,,2021-01-21,139500
Iowa,,2021-01-22,145642
Iowa,,2021-01-23,151145
Iowa,,2021-01-24,157635
Iowa,,2021-01-25,161445
Iowa,,2021-01-26,162795
Iowa,,2021-01-27,165466
Iowa,,2021-01-28,169341
Iowa,,2021-01-29,174655
Iowa,,2021-01-30,182537
Iowa,,2021-01-31,190689
Iowa,,2021-02-01,194009
Iowa,,2021-02-02,195234
Iowa,,2021-02-03,199242
Iowa,,2021-02-04,206516
Iowa,,2021-02-05,215693
Iowa,,2021-02-06,224437
Iowa,,2021-02-07,237554
Iowa,,2021-02-08,252349
Iowa,,2021-02-09,257459
Iowa,,2021-02-10,268974
Iowa,,2021-02-11,282596
Iowa,,2021-02-12,299032
Iowa,,2021-02-13,317851
Iowa,,2021-02-14,335771
Iowa,,2021-02-16,360301
Iowa,,2021-02-17,367577
Iowa,,2021-02-18,377848
Iowa,,2021-02-19,411926
Iowa,,2021-02-20,430429
Iowa,,2021-02-21,445872
Iowa,,2021-02-22,458634
Iowa,,2021-02-23,461621
Iowa,,2021-02-24,466702
Iowa,,2021-02-25,473529
Iowa,,2021-02-26,491323
Iowa,,2021-02-27,515659
Iowa,,2021-02-28,534690
Iowa,,2021-03-01,546840
Iowa,,2021-03-02,550827
Iowa,,2021-03-03,557426
Iowa,,2021-03-04,567609
Iowa,,2021-03-05,582004
Iowa,,2021-03-06,607257
Iowa,,2021-03-07,631178
Iowa,,2021-03-08,647648
Iowa,,2021-03-09,653454
Iowa,,2021-03-10,663400
Iowa,,2021-03-11,680387
Iowa,,2021-03-12,699106
Iowa,,2021-03-13,734296
Iowa,,2021-03-14,734394
Iowa,,2021-03-15,751143
Iowa,,2021-03-16,755782
Iowa,,2021-03-17,756625
Iowa,,2021-03-18,772635
Iowa,,2021-03-19,794504
Iowa,,2021-03-20,813481
Iowa,,2021-03-21,833700
Iowa,,2021-03-22,846801
Iowa,,2021-03-23,852108
Iowa,,2021-03-24,860056
Iowa,,2021-03-25,877325
Iowa,,2021-03-26,896691
Iowa,,2021-03-27,921441
Iowa,,2021-03-28,942877
Iowa,,2021-03-29,956164
Iowa,,2021-03-30,962503
Iowa,,2021-03-31,970567
Iowa,,2021-04-01,987579
Iowa,,2021-04-02,1009116
Iowa,,2021-04-03,1055869
Iowa,,2021-04-04,1056573
Kansas,,2021-01-12,53988
Kansas,,2021-01-13,58477
Kansas,,2021-01-14,77590
Kansas,,2021-01-15,83293
Kansas,,2021-01-19,101824
Kansas,,2021-01-20,105679
Kansas,,2021-01-21,111907
Kansas,,2021-01-22,116569
Kansas,,2021-01-23,122813
Kansas,,2021-01-24,127417
Kansas,,2021-01-25,129861
Kansas,,2021-01-26,132153
Kansas,,2021-01-27,140685
Kansas,,2021-01-28,157536
Kansas,,2021-01-29,157720
Kansas,,2021-01-30,168343
Kansas,,2021-01-31,180156
Kansas,,2021-02-01,183035
Kansas,,2021-02-02,185065
Kansas,,2021-02-03,192026
Kansas,,2021-02-04,198352
Kansas,,2021-02-05,206997
Kansas,,2021-02-06,218170
Kansas,,2021-02-07,228774
Kansas,,2021-02-08,232575
Kansas,,2021-02-09,233494
Kansas,,2021-02-10,241127
Kansas,,2021-02-11,248979
Kansas,,2021-02-12,261332
Kansas,,2021-02-13,273430
Kansas,,2021-02-14,287680
Kansas,,2021-02-16,291726
Kansas,,2021-02-17,295950
Kansas,,2021-02-18,302165
Kansas,,2021-02-19,334112
Kansas,,2021-02-20,345965
Kansas,,2021-02-21,356901
Kansas,,2021-02-22,379563
Kansas,,2021-02-23,381430
Kansas,,2021-02-24,388418
Kansas,,2021-02-25,394141
Kansas,,2021-02-26,405241
Kansas,,2021-02-27,416368
Kansas,,2021-02-28,430237
Kansas,,2021-03-01,439896
Kansas,,2021-03-02,444176
Kansas,,2021-03-03,451969
Kansas,,2021-03-04,462106
Kansas,,2021-03-05,475698
Kansas,,2021-03-06,491746
Kansas,,2021-03-07,508326
Kansas,,2021-03-08,515054
Kansas,,2021-03-09,521147
Kansas,,2021-03-10,532078
Kansas,,2021-03-11,548492
Kansas,,2021-03-12,582831
Kansas,,2021-03-13,586038
Kansas,,2021-03-14,618089
Kansas,,2021-03-15,623934
Kansas,,2021-03-16,628555
Kansas,,2021-03-17,638421
Kansas,,2021-03-18,659314
Kansas,,2021-03-19,686025
Kansas,,2021-03-20,713468
Kansas,,2021-03-21,737576
Kansas,,2021-03-22,742985
Kansas,,2021-03-23,747131
Kansas,,2021-03-24,762289
Kansas,,2021-03-25,779552
Kansas,,2021-03-26,800279
Kansas,,2021-03-27,829687
Kansas,,2021-03-28,846744
Kansas,,2021-03-29,854185
Kansas,,2021-03-30,859214
Kansas,,2021-03-31,873196
Kansas,,2021-04-01,887503
Kansas,,2021-04-02,928566
Kansas,,2021-04-03,957516
Kansas,,2021-04-04,980566
Kentucky,,2021-01-12,102517
Kentucky,,2021-01-13,111449
Kentucky,,2021-01-14,145320
Kentucky,,2021-01-15,162733
Kentucky,,2021-01-19,201688
Kentucky,,2021-01-20,208664
Kentucky,,2021-01-21,217837
Kentucky,,2021-01-22,229873
Kentucky,,2021-01-23,243620
Kentucky,,2021-01-24,268308
Kentucky,,2021-01-25,275610
Kentucky,,2021-01-26,279715
Kentucky,,2021-01-27,285291
Kentucky,,2021-01-28,297108
Kentucky,,2021-01-29,312373
Kentucky,,2021-01-30,324581
Kentucky,,2021-01-31,337738
Kentucky,,2021-02-01,347384
Kentucky,,2021-02-02,350622
Kentucky,,2021-02-03,360015
Kentucky,,2021-02-04,372114
Kentucky,,2021-02-05,387902
Kentucky,,2021-02-06,406790
Kentucky,,2021-02-07,422976
Kentucky,,2021-02-08,434294
Kentucky,,2021-02-09,436193
Kentucky,,2021-02-10,442691
Kentucky,,2021-02-11,454145
Kentucky,,2021-02-12,468357
Kentucky,,2021-02-13,474397
Kentucky,,2021-02-14,488161
Kentucky,,2021-02-16,510373
Kentucky,,2021-02-17,514681
Kentucky,,2021-02-18,517316
Kentucky,,2021-02-19,547573
Kentucky,,2021-02-20,556588
Kentucky,,2021-02-21,566677
Kentucky,,2021-02-22,595646
Kentucky,,2021-02-23,601422
Kentucky,,2021-02-24,614219
Kentucky,,2021-02-25,632128
Kentucky,,2021-02-26,654232
Kentucky,,2021-02-27,677007
Kentucky,,2021-02-28,696591
Kentucky,,2021-03-01,713307
Kentucky,,2021-03-02,724283
Kentucky,,2021-03-03,737443
Kentucky,,2021-03-04,759350
Kentucky,,2021-03-05,789697
Kentucky,,2021-03-06,820729
Kentucky,,2021-03-07,847662
Kentucky,,2021-03-08,867007
Kentucky,,2021-03-09,872816
Kentucky,,2021-03-10,891206
Kentucky,,2021-03-11,922079
Kentucky,,2021-03-12,953333
Kentucky,,2021-03-13,1020088
Kentucky,,2021-03-14,1022830
Kentucky,,2021-03-15,1044344
Kentucky,,2021-03-16,1051308
Kentucky,,2021-03-17,1072092
Kentucky,,2021-03-18,1099332
Kentucky,,2021-03-19,1129895
Kentucky,,2021-03-20,1164238
Kentucky,,2021-03-21,1198585
Kentucky,,2021-03-22,1220786
Kentucky,,2021-03-23,1231911
Kentucky,,2021-03-24,1249160
Kentucky,,2021-03-25,1271160
Kentucky,,2021-03-26,1300503
Kentucky,,2021-03-27,1327254
Kentucky,,2021-03-28,1347152
Kentucky,,2021-03-29,1365477
Kentucky,,2021-03-30,1373108
Kentucky,,2021-03-31,1386294
Kentucky,,2021-04-01,1407333
Kentucky,,2021-04-02,1430282
Kentucky,,2021-04-03,1459286
Kentucky,,2021-04-04,1482959
Long Term Care,,2021-01-12,948869
Long Term Care,,2021-01-13,1066689
Long Term Care,,2021-01-14,1195320
Louisiana,,2021-01-12,117022
Louisiana,,2021-01-13,127078
Louisiana,,2021-01-14,149064
Louisiana,,2021-01-15,167193
Louisiana,,2021-01-19,221109
Louisiana,,2021-01-20,228831
Louisiana,,2021-01-21,240762
Louisiana,,2021-01-22,256670
Louisiana,,2021-01-23,272630
Louisiana,,2021-01-24,290955
Louisiana,,2021-01-25,297684
Louisiana,,2021-01-26,301874
Louisiana,,2021-01-27,311135
Louisiana,,2021-01-28,323609
Louisiana,,2021-01-29,339450
Louisiana,,2021-01-30,355024
Louisiana,,2021-01-31,369486
Louisiana,,2021-02-01,376491
Louisiana,,2021-02-02,378574
Louisiana,,2021-02-03,384041
Louisiana,,2021-02-04,393389
Louisiana,,2021-02-05,404021
Louisiana,,2021-02-06,419327
Louisiana,,2021-02-07,431119
Louisiana,,2021-02-08,436190
Louisiana,,2021-02-09,438336
Louisiana,,2021-02-10,448139
Louisiana,,2021-02-11,448139
Louisiana,,2021-02-12,482025
Louisiana,,2021-02-13,501286
Louisiana,,2021-02-14,518682
Louisiana,,2021-02-16,528052
Louisiana,,2021-02-17,531448
Louisiana,,2021-02-18,533933
Louisiana,,2021-02-19,572666
Louisiana,,2021-02-20,582482
Louisiana,,2021-02-21,590652
Louisiana,,2021-02-22,585541
Louisiana,,2021-02-23,587123
Louisiana,,2021-02-24,592378
Louisiana,,2021-02-25,601353
Louisiana,,2021-02-26,617832
Louisiana,,2021-02-27,640314
Louisiana,,2021-02-28,664121
Louisiana,,2021-03-01,678364
Louisiana,,2021-03-02,684129
Louisiana,,2021-03-03,699188
Louisiana,,2021-03-04,717682
Louisiana,,2021-03-05,740587
Louisiana,,2021-03-06,741136
Louisiana,,2021-03-07,741681
Louisiana,,2021-03-08,805777
Louisiana,,2021-03-09,811301
Louisiana,,2021-03-10,825386
Louisiana,,2021-03-11,846690
Louisiana,,2021-03-12,872278
Louisiana,,2021-03-13,925322
Louisiana,,2021-03-14,925437
Louisiana,,2021-03-15,937967
Louisiana,,2021-03-16,945870
Louisiana,,2021-03-17,963135
Louisiana,,2021-03-18,963543
Louisiana,,2021-03-19,1008581
Louisiana,,2021-03-20,1034428
Louisiana,,2021-03-21,1055689
Louisiana,,2021-03-22,1072631
Louisiana,,2021-03-23,1076810
Louisiana,,2021-03-24,1094503
Louisiana,,2021-03-25,1113976
Louisiana,,2021-03-26,1133250
Louisiana,,2021-03-27,1156621
Louisiana,,2021-03-28,1177111
Louisiana,,2021-03-29,1191044
Louisiana,,2021-03-30,1195911
Louisiana,,2021-03-31,1219539
Louisiana,,2021-04-01,1236985
Louisiana,,2021-04-02,1259048
Louisiana,,2021-04-03,1277773
Louisiana,,2021-04-04,1288249
Maine,,2021-01-12,38045
Maine,,2021-01-13,39157
Maine,,2021-01-14,51631
Maine,,2021-01-15,51631
Maine,,2021-01-19,62716
Maine,,2021-01-20,64260
Maine,,2021-01-21,67133
Maine,,2021-01-22,70193
Maine,,2021-01-23,74110
Maine,,2021-01-24,79310
Maine,,2021-01-25,82837
Maine,,2021-01-26,83464
Maine,,2021-01-27,86103
Maine,,2021-01-28,88878
Maine,,2021-01-29,93513
Maine,,2021-01-30,99468
Maine,,2021-01-31,105665
Maine,,2021-02-01,109917
Maine,,2021-02-02,109917
Maine,,2021-02-03,109917
Maine,,2021-02-04,114962
Maine,,2021-02-05,119024
Maine,,2021-02-06,126127
Maine,,2021-02-07,132273
Maine,,2021-02-08,132273
Maine,,2021-02-09,138005
Maine,,2021-02-10,141778
Maine,,2021-02-11,141778
Maine,,2021-02-12,141778
Maine,,2021-02-13,141778
Maine,,2021-02-14,141778
Maine,,2021-02-16,171975
Maine,,2021-02-17,174543
Maine,,2021-02-18,174543
Maine,,2021-02-19,190220
Maine,,2021-02-20,190336
Maine,,2021-02-21,190495
Maine,,2021-02-22,207602
Maine,,2021-02-23,209024
Maine,,2021-02-24,211853
Maine,,2021-02-25,211933
Maine,,2021-02-26,212039
Maine,,2021-02-27,227192
Maine,,2021-02-28,227707
Maine,,2021-03-01,228686
Maine,,2021-03-02,229054
Maine,,2021-03-03,229251
Maine,,2021-03-04,229456
Maine,,2021-03-05,257677
Maine,,2021-03-06,267398
Maine,,2021-03-07,268229
Maine,,2021-03-08,287695
Maine,,2021-03-09,290479
Maine,,2021-03-10,296707
Maine,,2021-03-11,297824
Maine,,2021-03-12,320144
Maine,,2021-03-13,321118
Maine,,2021-03-14,343171
Maine,,2021-03-15,351485
Maine,,2021-03-16,354594
Maine,,2021-03-17,354939
Maine,,2021-03-18,355660
Maine,,2021-03-19,373062
Maine,,2021-03-20,373307
Maine,,2021-03-21,374074
Maine,,2021-03-22,398960
Maine,,2021-03-23,401820
Maine,,2021-03-24,402086
Maine,,2021-03-25,414454
Maine,,2021-03-26,427081
Maine,,2021-03-27,435884
Maine,,2021-03-28,446546
Maine,,2021-03-29,452561
Maine,,2021-03-30,455583
Maine,,2021-03-31,461705
Maine,,2021-04-01,472761
Maine,,2021-04-02,483563
Maine,,2021-04-03,496443
Maine,,2021-04-04,508582
Marshall Islands,MHL,2021-01-12,623
Marshall Islands,MHL,2021-01-13,633
Marshall Islands,MHL,2021-01-14,623
Marshall Islands,MHL,2021-01-15,632
Marshall Islands,MHL,2021-01-19,1250
Marshall Islands,MHL,2021-01-20,1482
Marshall Islands,MHL,2021-01-21,1959
Marshall Islands,MHL,2021-01-22,2406
Marshall Islands,MHL,2021-01-23,2840
Marshall Islands,MHL,2021-01-24,3065
Marshall Islands,MHL,2021-01-25,3065
Marshall Islands,MHL,2021-01-26,3250
Marshall Islands,MHL,2021-01-27,3487
Marshall Islands,MHL,2021-01-28,3594
Marshall Islands,MHL,2021-01-29,3661
Marshall Islands,MHL,2021-01-30,3723
Marshall Islands,MHL,2021-01-31,3763
Marshall Islands,MHL,2021-02-01,3763
Marshall Islands,MHL,2021-02-02,3844
Marshall Islands,MHL,2021-02-03,3844
Marshall Islands,MHL,2021-02-04,3955
Marshall Islands,MHL,2021-02-05,4072
Marshall Islands,MHL,2021-02-06,4259
Marshall Islands,MHL,2021-02-07,4412
Marshall Islands,MHL,2021-02-08,4412
Marshall Islands,MHL,2021-02-09,4628
Marshall Islands,MHL,2021-02-10,4729
Marshall Islands,MHL,2021-02-11,4868
Marshall Islands,MHL,2021-02-12,4980
Marshall Islands,MHL,2021-02-13,5095
Marshall Islands,MHL,2021-02-14,5233
Marshall Islands,MHL,2021-02-16,5684
Marshall Islands,MHL,2021-02-17,5685
Marshall Islands,MHL,2021-02-18,5858
Marshall Islands,MHL,2021-02-19,6203
Marshall Islands,MHL,2021-02-20,6462
Marshall Islands,MHL,2021-02-21,7170
Marshall Islands,MHL,2021-02-22,7182
Marshall Islands,MHL,2021-02-23,7568
Marshall Islands,MHL,2021-02-24,7774
Marshall Islands,MHL,2021-02-25,8082
Marshall Islands,MHL,2021-02-26,8427
Marshall Islands,MHL,2021-02-27,8429
Marshall Islands,MHL,2021-02-28,8819
Marshall Islands,MHL,2021-03-01,8819
Marshall Islands,MHL,2021-03-02,8843
Marshall Islands,MHL,2021-03-03,8843
Marshall Islands,MHL,2021-03-04,9394
Marshall Islands,MHL,2021-03-05,9674
Marshall Islands,MHL,2021-03-06,10027
Marshall Islands,MHL,2021-03-07,10430
Marshall Islands,MHL,2021-03-08,10432
Marshall Islands,MHL,2021-03-09,10732
Marshall Islands,MHL,2021-03-10,10897
Marshall Islands,MHL,2021-03-11,11050
Marshall Islands,MHL,2021-03-12,11121
Marshall Islands,MHL,2021-03-13,11204
Marshall Islands,MHL,2021-03-14,11204
Marshall Islands,MHL,2021-03-15,11204
Marshall Islands,MHL,2021-03-16,11263
Marshall Islands,MHL,2021-03-17,11597
Marshall Islands,MHL,2021-03-18,11597
Marshall Islands,MHL,2021-03-19,11600
Marshall Islands,MHL,2021-03-20,11873
Marshall Islands,MHL,2021-03-21,12039
Marshall Islands,MHL,2021-03-22,12042
Marshall Islands,MHL,2021-03-23,12047
Marshall Islands,MHL,2021-03-24,12150
Marshall Islands,MHL,2021-03-25,12225
Marshall Islands,MHL,2021-03-26,12381
Marshall Islands,MHL,2021-03-27,12381
Marshall Islands,MHL,2021-03-28,12417
Marshall Islands,MHL,2021-03-29,12452
Marshall Islands,MHL,2021-03-30,12452
Marshall Islands,MHL,2021-03-31,12511
Marshall Islands,MHL,2021-04-01,12576
Marshall Islands,MHL,2021-04-02,12621
Marshall Islands,MHL,2021-04-03,12813
Marshall Islands,MHL,2021-04-04,12995
Maryland,,2021-01-12,136576
Maryland,,2021-01-13,162350
Maryland,,2021-01-14,165318
Maryland,,2021-01-15,178831
Maryland,,2021-01-19,225456
Maryland,,2021-01-20,233443
Maryland,,2021-01-21,243450
Maryland,,2021-01-22,256221
Maryland,,2021-01-23,272901
Maryland,,2021-01-24,300609
Maryland,,2021-01-25,311148
Maryland,,2021-01-26,322860
Maryland,,2021-01-27,340191
Maryland,,2021-01-28,355484
Maryland,,2021-01-29,375525
Maryland,,2021-01-30,398387
Maryland,,2021-01-31,422218
Maryland,,2021-02-01,440763
Maryland,,2021-02-02,448177
Maryland,,2021-02-03,454437
Maryland,,2021-02-04,463885
Maryland,,2021-02-05,478473
Maryland,,2021-02-06,496331
Maryland,,2021-02-07,518048
Maryland,,2021-02-08,531771
Maryland,,2021-02-09,537805
Maryland,,2021-02-10,551581
Maryland,,2021-02-11,563324
Maryland,,2021-02-12,580112
Maryland,,2021-02-13,598423
Maryland,,2021-02-14,618905
Maryland,,2021-02-16,642662
Maryland,,2021-02-17,648414
Maryland,,2021-02-18,664228
Maryland,,2021-02-19,709862
Maryland,,2021-02-20,732236
Maryland,,2021-02-21,743806
Maryland,,2021-02-22,781516
Maryland,,2021-02-23,791071
Maryland,,2021-02-24,802351
Maryland,,2021-02-25,825512
Maryland,,2021-02-26,842829
Maryland,,2021-02-27,860103
Maryland,,2021-02-28,884208
Maryland,,2021-03-01,906877
Maryland,,2021-03-02,922936
Maryland,,2021-03-03,965135
Maryland,,2021-03-04,992264
Maryland,,2021-03-05,1025554
Maryland,,2021-03-06,1063374
Maryland,,2021-03-07,1089583
Maryland,,2021-03-08,1109083
Maryland,,2021-03-09,1141469
Maryland,,2021-03-10,1175253
Maryland,,2021-03-11,1211872
Maryland,,2021-03-12,1245004
Maryland,,2021-03-13,1291426
Maryland,,2021-03-14,1316888
Maryland,,2021-03-15,1335141
Maryland,,2021-03-16,1363597
Maryland,,2021-03-17,1397258
Maryland,,2021-03-18,1428416
Maryland,,2021-03-19,1475036
Maryland,,2021-03-20,1479109
Maryland,,2021-03-21,1545134
Maryland,,2021-03-22,1567725
Maryland,,2021-03-23,1594230
Maryland,,2021-03-24,1632393
Maryland,,2021-03-25,1671238
Maryland,,2021-03-26,1717992
Maryland,,2021-03-27,1757711
Maryland,,2021-03-28,1791217
Maryland,,2021-03-29,1813685
Maryland,,2021-03-30,1842092
Maryland,,2021-03-31,1884069
Maryland,,2021-04-01,1923831
Maryland,,2021-04-02,1967910
Maryland,,2021-04-03,2012202
Maryland,,2021-04-04,2045881
Massachusetts,,2021-01-12,184984
Massachusetts,,2021-01-13,192619
Massachusetts,,2021-01-14,204481
Massachusetts,,2021-01-15,222109
Massachusetts,,2021-01-19,277612
Massachusetts,,2021-01-20,288209
Massachusetts,,2021-01-21,306646
Massachusetts,,2021-01-22,318630
Massachusetts,,2021-01-23,334514
Massachusetts,,2021-01-24,356102
Massachusetts,,2021-01-25,368358
Massachusetts,,2021-01-26,376313
Massachusetts,,2021-01-27,390470
Massachusetts,,2021-01-28,406024
Massachusetts,,2021-01-29,422803
Massachusetts,,2021-01-30,438852
Massachusetts,,2021-01-31,461408
Massachusetts,,2021-02-01,484829
Massachusetts,,2021-02-02,497445
Massachusetts,,2021-02-03,497445
Massachusetts,,2021-02-04,517135
Massachusetts,,2021-02-05,539877
Massachusetts,,2021-02-06,571853
Massachusetts,,2021-02-07,609483
Massachusetts,,2021-02-08,630154
Massachusetts,,2021-02-09,649131
Massachusetts,,2021-02-10,687093
Massachusetts,,2021-02-11,715308
Massachusetts,,2021-02-12,741746
Massachusetts,,2021-02-13,771430
Massachusetts,,2021-02-14,823429
Massachusetts,,2021-02-16,863806
Massachusetts,,2021-02-17,879627
Massachusetts,,2021-02-18,912258
Massachusetts,,2021-02-19,987512
Massachusetts,,2021-02-20,1028490
Massachusetts,,2021-02-21,1054948
Massachusetts,,2021-02-22,1070869
Massachusetts,,2021-02-23,1090809
Massachusetts,,2021-02-24,1108977
Massachusetts,,2021-02-25,1133903
Massachusetts,,2021-02-26,1162144
Massachusetts,,2021-02-27,1194345
Massachusetts,,2021-02-28,1220455
Massachusetts,,2021-03-01,1260542
Massachusetts,,2021-03-02,1278555
Massachusetts,,2021-03-03,1306343
Massachusetts,,2021-03-04,1341520
Massachusetts,,2021-03-05,1379021
Massachusetts,,2021-03-06,1423801
Massachusetts,,2021-03-07,1463301
Massachusetts,,2021-03-08,1493343
Massachusetts,,2021-03-09,1510698
Massachusetts,,2021-03-10,1567359
Massachusetts,,2021-03-11,1608665
Massachusetts,,2021-03-12,1650762
Massachusetts,,2021-03-13,1717752
Massachusetts,,2021-03-14,1718071
Massachusetts,,2021-03-15,1751693
Massachusetts,,2021-03-16,1759203
Massachusetts,,2021-03-17,1805897
Massachusetts,,2021-03-18,1845302
Massachusetts,,2021-03-19,1886403
Massachusetts,,2021-03-20,1932142
Massachusetts,,2021-03-21,1973933
Massachusetts,,2021-03-22,2008501
Massachusetts,,2021-03-23,2026414
Massachusetts,,2021-03-24,2067842
Massachusetts,,2021-03-25,2107488
Massachusetts,,2021-03-26,2154775
Massachusetts,,2021-03-27,2200864
Massachusetts,,2021-03-28,2251089
Massachusetts,,2021-03-29,2293964
Massachusetts,,2021-03-30,2316988
Massachusetts,,2021-03-31,2362261
Massachusetts,,2021-04-01,2404819
Massachusetts,,2021-04-02,2458457
Massachusetts,,2021-04-03,2519546
Massachusetts,,2021-04-04,2581225
Michigan,,2021-01-12,207786
Michigan,,2021-01-13,259119
Michigan,,2021-01-14,286349
Michigan,,2021-01-15,312415
Michigan,,2021-01-19,417228
Michigan,,2021-01-20,434402
Michigan,,2021-01-21,463917
Michigan,,2021-01-22,497958
Michigan,,2021-01-23,536228
Michigan,,2021-01-24,573167
Michigan,,2021-01-25,599665
Michigan,,2021-01-26,611090
Michigan,,2021-01-27,629437
Michigan,,2021-01-28,659118
Michigan,,2021-01-29,695236
Michigan,,2021-01-30,734903
Michigan,,2021-01-31,772944
Michigan,,2021-02-01,794391
Michigan,,2021-02-02,801811
Michigan,,2021-02-03,814362
Michigan,,2021-02-04,835524
Michigan,,2021-02-05,866766
Michigan,,2021-02-06,896162
Michigan,,2021-02-07,924494
Michigan,,2021-02-08,938279
Michigan,,2021-02-09,950705
Michigan,,2021-02-10,971480
Michigan,,2021-02-11,997466
Michigan,,2021-02-12,1023114
Michigan,,2021-02-13,1061320
Michigan,,2021-02-14,1096479
Michigan,,2021-02-16,1124024
Michigan,,2021-02-17,1136393
Michigan,,2021-02-18,1155117
Michigan,,2021-02-19,1223696
Michigan,,2021-02-20,1247602
Michigan,,2021-02-21,1267083
Michigan,,2021-02-22,1304589
Michigan,,2021-02-23,1310846
Michigan,,2021-02-24,1341342
Michigan,,2021-02-25,1364572
Michigan,,2021-02-26,1399281
Michigan,,2021-02-27,1444239
Michigan,,2021-02-28,1491316
Michigan,,2021-03-01,1514180
Michigan,,2021-03-02,1536958
Michigan,,2021-03-03,1562225
Michigan,,2021-03-04,1590980
Michigan,,2021-03-05,1644210
Michigan,,2021-03-06,1702571
Michigan,,2021-03-07,1758766
Michigan,,2021-03-08,1789580
Michigan,,2021-03-09,1805357
Michigan,,2021-03-10,1834706
Michigan,,2021-03-11,1880098
Michigan,,2021-03-12,1936578
Michigan,,2021-03-13,2001598
Michigan,,2021-03-14,2053751
Michigan,,2021-03-15,2056704
Michigan,,2021-03-16,2105973
Michigan,,2021-03-17,2152908
Michigan,,2021-03-18,2216026
Michigan,,2021-03-19,2271780
Michigan,,2021-03-20,2339274
Michigan,,2021-03-21,2398995
Michigan,,2021-03-22,2442742
Michigan,,2021-03-23,2463672
Michigan,,2021-03-24,2508416
Michigan,,2021-03-25,2561046
Michigan,,2021-03-26,2616763
Michigan,,2021-03-27,2672984
Michigan,,2021-03-28,2725322
Michigan,,2021-03-29,2779143
Michigan,,2021-03-30,2801025
Michigan,,2021-03-31,2858070
Michigan,,2021-04-01,2914902
Michigan,,2021-04-02,2978177
Michigan,,2021-04-03,3044568
Michigan,,2021-04-04,3100736
Minnesota,,2021-01-12,152280
Minnesota,,2021-01-13,154767
Minnesota,,2021-01-14,161507
Minnesota,,2021-01-15,170273
Minnesota,,2021-01-19,209118
Minnesota,,2021-01-20,209862
Minnesota,,2021-01-21,213102
Minnesota,,2021-01-22,223957
Minnesota,,2021-01-23,240009
Minnesota,,2021-01-24,252927
Minnesota,,2021-01-25,273973
Minnesota,,2021-01-26,287195
Minnesota,,2021-01-27,298902
Minnesota,,2021-01-28,315664
Minnesota,,2021-01-29,340311
Minnesota,,2021-01-30,376632
Minnesota,,2021-01-31,402715
Minnesota,,2021-02-01,425546
Minnesota,,2021-02-02,431172
Minnesota,,2021-02-03,431172
Minnesota,,2021-02-04,459716
Minnesota,,2021-02-05,459716
Minnesota,,2021-02-06,509608
Minnesota,,2021-02-07,528537
Minnesota,,2021-02-08,541133
Minnesota,,2021-02-09,541133
Minnesota,,2021-02-10,541133
Minnesota,,2021-02-11,575084
Minnesota,,2021-02-12,595334
Minnesota,,2021-02-13,622541
Minnesota,,2021-02-14,643627
